VisitID,PropertyID,ClientID,AgentID,VisitDate
1771,408,1424,85,2024-10-29
1772,238,1205,86,2024-10-29
1773,608,636,56,2025-02-15
1774,398,90,83,2024-06-19
1775,849,197,23,2025-01-15
1776,231,110,31,2024-10-17
1777,66,770,30,2024-05-27
1778,775,344,63,2024-07-21
1779,136,347,22,2024-09-03
1780,767,711,70,2024-11-15
1781,937,471,23,2024-10-05
1782,706,14,46,2024-06-04
1783,31,1454,66,2024-05-27
1784,545,1336,87,2025-02-26
1785,563,944,58,2025-05-08
1786,936,514,48,2025-03-01
1787,445,1004,31,2025-01-17
1788,703,635,82,2025-04-05
1789,870,175,67,2025-04-29
1790,840,1488,39,2025-04-03
1791,780,306,5,2024-08-24
1792,597,711,42,2024-07-19
1793,871,1382,54,2024-08-01
1794,756,306,4,2025-01-26
1795,449,1473,49,2025-01-06
1796,542,814,30,2025-02-28
1797,220,201,63,2024-07-12
1798,576,1430,84,2024-08-16
1799,987,348,22,2024-09-06
1800,14,1328,19,2024-05-16
1801,559,599,89,2025-02-20
1802,38,812,74,2024-12-13
1803,244,919,34,2024-06-06
1804,685,943,74,2025-03-20
1805,804,464,81,2025-02-18
1806,607,824,88,2024-10-21
1807,191,1480,35,2025-03-29
1808,91,1178,59,2024-10-11
1809,457,292,11,2025-01-20
1810,751,287,29,2024-07-03
1811,421,849,81,2025-02-20
1812,136,988,28,2025-01-06
1813,279,253,14,2025-03-24
1814,339,459,52,2024-10-27
1815,135,190,46,2024-06-03
1816,546,977,54,2025-03-31
1817,827,912,28,2025-02-16
1818,17,1264,34,2024-05-30
1819,891,730,69,2024-05-25
1820,584,1486,59,2024-06-27
1821,853,5,42,2024-06-13
1822,840,901,83,2025-03-22
1823,194,1086,44,2024-07-12
1824,830,1276,53,2024-09-13
1825,150,899,95,2025-04-25
1826,654,1135,29,2024-12-12
1827,613,530,69,2025-05-04
1828,820,577,60,2024-07-25
1829,914,174,14,2024-09-07
1830,56,972,85,2025-02-23
1831,932,836,73,2025-01-23
1832,840,1407,40,2025-04-01
1833,392,200,28,2025-01-29
1834,921,23,41,2025-01-21
1835,43,1219,26,2024-08-22
1836,665,658,92,2024-09-27
1837,281,1157,37,2024-09-10
1838,54,385,9,2024-07-13
1839,577,972,99,2024-05-19
1840,426,854,37,2024-06-05
1841,865,423,6,2025-03-12
1842,53,1109,59,2024-11-07
1843,582,523,36,2025-01-20
1844,745,1002,86,2025-05-04
1845,430,916,31,2025-04-25
1846,669,1098,40,2024-11-11
1847,276,379,100,2025-03-21
1848,633,360,80,2025-04-03
1849,717,903,57,2025-04-22
1850,727,771,57,2024-05-26
1851,540,1183,10,2024-08-10
1852,51,887,66,2025-04-04
1853,213,467,79,2024-11-12
1854,56,1305,74,2024-10-04
1855,82,107,39,2024-10-09
1856,447,360,26,2024-08-26
1857,74,775,83,2025-02-14
1858,742,858,34,2024-05-18
1859,13,1271,29,2024-10-01
1860,447,523,3,2024-07-03
1861,938,418,95,2025-05-05
1862,931,246,59,2024-06-07
1863,2,120,34,2025-03-02
1864,1,1442,56,2024-06-23
1865,820,381,31,2025-02-01
1866,526,140,98,2024-08-29
1867,337,442,25,2024-07-05
1868,722,625,74,2024-07-23
1869,886,909,76,2024-05-29
1870,731,1082,11,2025-01-27
1871,668,913,51,2024-08-14
1872,260,1077,88,2025-02-09
1873,663,246,93,2024-08-09
1874,397,30,79,2025-04-17
1875,644,1237,68,2025-04-28
1876,353,1157,6,2025-04-18
1877,218,577,68,2024-08-12
1878,436,1105,60,2024-11-10
1879,152,535,7,2025-04-26
1880,652,1218,27,2024-11-19
1881,903,645,80,2024-05-20
1882,232,565,75,2024-11-02
1883,430,1120,23,2024-05-21
1884,388,1011,61,2024-10-22
1885,431,134,52,2025-05-01
1886,408,562,79,2025-02-26
1887,548,68,9,2024-07-06
1888,654,1089,23,2024-08-20
1889,268,1100,78,2024-05-15
1890,806,250,22,2025-04-18
1891,921,1479,37,2025-03-23
1892,304,1379,26,2024-10-27
1893,821,631,99,2025-01-05
1894,630,1292,40,2024-05-31
1895,271,393,16,2025-03-17
1896,545,705,5,2025-04-16
1897,389,58,6,2024-05-12
1898,678,949,83,2024-06-13
1899,372,614,17,2024-05-28
1900,87,334,4,2024-12-14
1901,411,857,71,2024-05-23
1902,83,349,22,2024-09-03
1903,104,1468,93,2024-10-31
1904,607,617,25,2024-05-27
1905,975,765,58,2024-06-08
1906,603,19,70,2024-10-12
1907,81,563,79,2025-04-12
1908,503,1145,64,2025-02-19
1909,499,184,99,2024-12-30
1910,438,8,64,2024-05-21
1911,152,909,47,2024-09-04
1912,726,1179,95,2024-12-27
1913,385,630,43,2024-06-07
1914,229,1011,66,2024-12-21
1915,444,1069,29,2024-08-19
1916,565,524,15,2024-08-25
1917,950,234,72,2024-09-19
1918,397,1090,35,2025-05-08
1919,793,675,24,2024-05-27
1920,289,536,11,2024-08-23
1921,945,173,63,2024-12-01
1922,855,89,6,2025-01-27
1923,49,442,45,2025-01-16
1924,125,159,72,2025-01-21
1925,791,132,70,2025-03-27
1926,128,475,85,2024-06-09
1927,226,910,74,2025-01-25
1928,954,1219,17,2025-04-24
1929,18,447,34,2025-01-18
1930,389,731,48,2025-01-07
1931,291,1089,84,2025-04-13
1932,302,573,95,2024-11-20
1933,326,225,13,2025-02-10
1934,905,981,3,2025-05-10
1935,87,734,10,2024-10-01
1936,639,488,92,2025-02-19
1937,732,266,41,2024-08-24
1938,971,1063,28,2024-06-10
1939,812,1038,19,2024-11-30
1940,163,811,10,2024-10-25
1941,284,1303,6,2024-06-11
1942,485,1437,62,2025-04-08
1943,425,749,57,2024-08-24
1944,26,1140,46,2024-09-25
1945,982,394,92,2025-03-08
1946,640,767,22,2024-11-09
1947,920,1038,91,2024-06-19
1948,237,1191,43,2024-09-08
1949,280,465,24,2024-11-03
1950,818,18,46,2025-01-05
1951,438,385,7,2025-04-30
1952,564,856,6,2024-05-30
1953,949,553,70,2025-04-18
1954,504,952,60,2025-04-20
1955,247,712,88,2024-10-02
1956,52,135,57,2024-09-13
1957,945,711,93,2024-08-02
1958,516,604,76,2024-10-03
1959,242,1221,63,2025-03-17
1960,790,654,13,2024-06-05
1961,477,494,27,2024-05-20
1962,809,94,74,2024-09-16
1963,345,542,97,2024-11-30
1964,713,110,88,2024-09-29
1965,621,616,99,2024-11-18
1966,642,938,51,2025-01-28
1967,441,496,9,2025-03-11
1968,261,1247,81,2025-04-17
1969,134,1478,87,2024-06-07
1970,579,1128,66,2024-10-25
1971,834,625,99,2025-05-02
1972,73,689,93,2025-05-10
1973,596,1492,17,2024-08-11
1974,337,1207,2,2024-12-11
1975,874,1226,97,2024-07-12
1976,506,1364,16,2025-01-15
1977,597,1309,98,2024-09-05
1978,392,529,84,2024-12-15
1979,599,1145,94,2024-06-01
1980,934,1457,93,2024-10-03
1981,6,1068,82,2025-01-05
1982,711,1224,14,2025-02-27
1983,426,1331,64,2024-06-26
1984,946,350,2,2024-07-14
1985,481,1345,60,2024-10-12
1986,972,537,26,2024-08-27
1987,964,74,26,2024-11-22
1988,151,491,24,2025-02-27
1989,571,1206,64,2024-05-21
1990,714,438,80,2024-12-02
1991,515,1083,60,2025-03-28
1992,761,62,7,2025-02-11
1993,482,672,22,2025-05-03
1994,862,1323,9,2025-03-27
1995,451,657,93,2025-04-17
1996,19,693,94,2024-09-07
1997,360,909,12,2025-03-04
1998,249,1113,68,2024-08-19
1999,527,714,68,2025-03-17
2000,208,299,25,2025-05-11
2001,999,200,92,2025-04-17
2002,540,596,9,2024-11-21
2003,272,915,8,2025-04-27
2004,76,694,63,2024-11-19
2005,205,33,37,2025-04-07
2006,698,56,84,2024-08-04
2007,533,598,3,2024-10-09
2008,574,239,76,2024-08-19
2009,786,1358,30,2025-04-27
2010,508,543,21,2025-04-06
2011,249,1141,62,2025-04-17
2012,651,1367,30,2025-03-31
2013,492,860,58,2024-06-22
2014,954,855,98,2024-10-18
2015,315,78,46,2024-12-21
2016,455,1374,11,2024-11-13
2017,113,1022,39,2025-01-13
2018,545,1012,94,2024-05-25
2019,758,617,68,2024-12-16
2020,757,557,26,2025-02-22
2021,989,1497,47,2024-07-21
2022,216,556,20,2024-12-31
2023,30,159,12,2025-03-14
2024,628,1245,53,2024-06-30
2025,479,62,61,2024-09-10
2026,341,845,53,2024-05-29
2027,240,313,40,2024-12-06
2028,549,53,50,2025-02-25
2029,924,1253,28,2024-10-28
2030,485,302,36,2025-02-07
2031,34,1275,36,2024-08-29
2032,988,1136,37,2024-10-31
2033,429,1222,88,2024-10-01
2034,237,807,18,2025-01-07
2035,901,1374,33,2025-04-01
2036,238,503,40,2024-05-28
2037,755,73,69,2024-11-09
2038,779,259,41,2024-05-30
2039,784,771,80,2024-09-26
2040,649,10,56,2025-04-11
2041,598,1159,80,2025-01-09
2042,179,1258,68,2024-06-26
2043,833,1362,47,2025-02-18
2044,356,956,36,2025-04-11
2045,83,1189,29,2024-10-30
2046,15,882,87,2025-04-21
2047,482,912,93,2024-05-25
2048,415,1148,40,2024-11-05
2049,405,1337,50,2025-04-19
2050,232,18,81,2025-02-05
2051,678,297,31,2025-04-13
2052,728,497,89,2024-10-27
2053,157,1468,78,2025-03-27
2054,581,786,25,2025-03-07
2055,181,856,92,2024-08-04
2056,291,73,56,2024-08-27
2057,177,387,29,2025-02-20
2058,330,266,30,2025-04-22
2059,945,1451,78,2025-01-11
2060,8,1189,35,2025-02-25
2061,593,1395,27,2025-04-30
2062,50,1334,18,2024-12-02
2063,420,1018,35,2025-02-09
2064,983,684,85,2025-01-04
2065,982,477,94,2024-12-08
2066,368,238,51,2024-09-29
2067,646,7,1,2025-05-10
2068,144,633,10,2025-01-19
2069,607,625,29,2025-02-28
2070,815,991,71,2025-02-04
2071,782,987,38,2024-07-04
2072,506,1281,20,2025-01-30
2073,918,1473,88,2024-06-21
2074,908,860,83,2025-01-20
2075,28,256,88,2024-10-01
2076,969,991,19,2024-07-15
2077,303,1500,39,2024-05-13
2078,65,606,16,2025-02-09
2079,365,691,86,2025-05-02
2080,482,771,21,2024-12-13
2081,743,338,25,2025-02-06
2082,269,503,67,2024-11-20
2083,47,625,12,2024-06-20
2084,359,1466,50,2024-08-19
2085,284,504,86,2025-02-16
2086,549,841,86,2024-11-10
2087,872,441,42,2024-06-29
2088,3,574,42,2024-11-22
2089,674,644,22,2025-01-13
2090,507,600,65,2024-05-11
2091,255,611,37,2024-08-09
2092,80,895,5,2024-08-12
2093,631,440,49,2024-12-29
2094,267,390,43,2024-07-17
2095,1000,612,44,2024-05-26
2096,423,245,43,2025-01-11
2097,96,652,44,2024-12-12
2098,636,135,10,2024-06-22
2099,377,862,26,2024-06-07
2100,935,339,33,2024-09-19
2101,966,1065,38,2024-06-14
2102,562,876,37,2024-12-21
2103,567,410,53,2024-09-01
2104,319,225,89,2024-11-02
2105,141,1096,50,2025-01-22
2106,68,216,37,2024-09-18
2107,353,236,60,2024-08-17
2108,245,1197,10,2024-11-03
2109,529,875,24,2024-05-30
2110,572,961,56,2024-08-05
2111,509,1244,87,2024-10-02
2112,380,1251,62,2024-05-14
2113,811,1220,77,2024-09-24
2114,298,1007,94,2024-07-16
2115,324,669,45,2025-01-06
2116,88,241,69,2025-04-22
2117,766,956,23,2024-10-03
2118,432,362,36,2024-05-21
2119,43,960,15,2024-06-22
2120,763,1406,41,2024-05-18
2121,714,44,14,2024-09-03
2122,939,722,39,2024-05-20
2123,929,456,54,2025-03-09
2124,512,1412,16,2025-03-13
2125,982,400,42,2025-04-08
2126,839,1297,96,2024-09-28
2127,512,732,63,2024-10-06
2128,616,1212,31,2024-10-29
2129,722,601,82,2024-08-08
2130,118,1118,44,2025-02-07
2131,787,815,32,2025-03-10
2132,488,565,68,2024-06-19
2133,318,1444,60,2025-03-27
2134,830,861,75,2025-01-27
2135,159,1170,74,2024-12-26
2136,639,207,49,2025-02-22
2137,288,477,29,2024-10-01
2138,278,727,94,2025-01-20
2139,208,715,91,2025-03-23
2140,539,48,42,2024-08-09
2141,582,679,77,2025-01-29
2142,699,214,69,2024-09-03
2143,414,1266,28,2025-04-17
2144,509,283,34,2025-04-18
2145,254,1056,96,2024-09-20
2146,289,887,33,2024-06-05
2147,329,1374,8,2024-11-30
2148,34,589,74,2024-07-29
2149,246,868,19,2025-01-11
2150,247,113,34,2024-07-22
2151,364,973,46,2025-02-02
2152,378,497,74,2025-01-26
2153,70,511,3,2024-12-18
2154,575,875,1,2024-12-11
2155,733,1298,16,2024-05-26
2156,409,1382,66,2025-03-21
2157,641,1395,92,2025-03-20
2158,228,1037,58,2024-09-10
2159,429,1295,24,2024-11-27
2160,697,195,8,2024-12-18
2161,648,222,49,2025-04-21
2162,746,376,1,2025-02-15
2163,813,648,90,2024-10-16
2164,183,1116,93,2024-08-12
2165,204,766,11,2024-09-14
2166,816,84,33,2024-05-19
2167,395,839,18,2024-06-08
2168,866,872,22,2024-08-11
2169,131,550,62,2024-09-20
2170,764,527,51,2024-07-06
2171,275,883,71,2025-02-12
2172,528,1232,42,2025-01-27
2173,451,932,60,2025-03-28
2174,731,438,86,2025-02-28
2175,712,1041,62,2025-01-06
2176,400,589,52,2024-10-28
2177,393,1278,44,2025-04-21
2178,65,404,53,2025-03-11
2179,300,1135,90,2024-05-16
2180,177,61,14,2024-06-08
2181,913,1462,23,2024-10-30
2182,329,1448,63,2025-04-15
2183,97,465,26,2025-04-26
2184,538,638,56,2024-10-12
2185,333,147,34,2025-03-21
2186,724,286,79,2024-06-27
2187,421,1229,63,2025-03-01
2188,988,801,92,2024-05-19
2189,301,1460,54,2025-05-05
2190,272,131,70,2025-03-23
2191,693,1341,37,2025-03-14
2192,349,1283,11,2024-07-24
2193,832,916,80,2024-05-14
2194,380,325,5,2024-11-28
2195,468,897,48,2025-03-05
2196,154,884,49,2024-09-13
2197,179,399,27,2024-09-14
2198,136,1421,88,2024-05-22
2199,49,1436,7,2024-10-04
2200,132,1229,22,2024-07-24
2201,834,621,57,2025-01-27
2202,938,1117,24,2025-02-27
2203,959,146,27,2025-03-28
2204,7,402,85,2024-06-25
2205,428,1439,55,2024-07-22
2206,217,949,77,2024-07-26
2207,250,748,52,2024-11-14
2208,40,762,99,2024-06-26
2209,225,927,49,2025-02-19
2210,823,678,63,2024-06-29
2211,1,368,93,2024-05-20
2212,375,40,84,2024-10-28
2213,929,988,55,2024-12-02
2214,850,643,14,2024-07-14
2215,752,753,77,2024-12-21
2216,933,824,77,2024-07-14
2217,508,1022,49,2025-05-10
2218,891,55,66,2024-12-02
2219,397,811,75,2024-07-01
2220,75,407,35,2024-11-13
2221,498,389,16,2024-12-22
2222,287,332,59,2025-01-23
2223,968,49,98,2025-03-13
2224,261,228,19,2024-06-27
2225,336,949,33,2024-12-13
2226,720,1133,92,2024-11-23
2227,253,893,43,2025-01-26
2228,58,1340,19,2024-12-03
2229,841,94,26,2024-11-07
2230,387,83,10,2024-06-12
2231,199,878,70,2024-10-08
2232,714,728,52,2025-03-02
2233,345,52,93,2024-07-18
2234,718,703,5,2025-03-27
2235,787,901,33,2024-09-02
2236,867,421,38,2025-04-30
2237,396,245,52,2024-11-28
2238,328,677,35,2024-09-27
2239,138,1368,35,2024-05-27
2240,158,878,75,2024-06-27
2241,573,137,32,2025-04-19
2242,300,1307,53,2024-12-27
2243,273,1185,62,2025-04-06
2244,928,126,46,2024-08-24
2245,850,440,78,2024-11-15
2246,359,1375,81,2025-02-22
2247,480,976,78,2024-08-15
2248,663,1497,30,2024-09-21
2249,105,991,15,2024-09-27
2250,720,972,48,2025-03-07
2251,259,191,41,2024-08-31
2252,338,92,23,2024-09-30
2253,29,916,91,2024-12-02
2254,152,1413,74,2025-04-21
2255,257,134,85,2025-03-29
2256,245,578,1,2024-06-23
2257,791,588,43,2025-03-16
2258,879,1462,65,2025-01-29
2259,338,420,72,2025-02-01
2260,104,761,73,2024-11-03
2261,420,336,36,2024-06-16
2262,876,280,24,2024-07-20
2263,579,1380,98,2025-03-15
2264,481,989,57,2024-06-25
2265,764,1489,36,2024-09-21
2266,398,177,17,2024-06-18
2267,949,1393,52,2024-09-19
2268,433,16,79,2025-01-31
2269,510,1406,50,2024-09-17
2270,751,758,71,2024-11-25
2271,551,44,72,2024-05-18
2272,348,115,97,2025-04-17
2273,466,628,41,2024-11-11
2274,895,430,80,2025-01-29
2275,53,1388,89,2024-09-23
2276,607,530,60,2024-11-15
2277,687,380,68,2025-04-22
2278,154,743,53,2024-08-18
2279,175,62,29,2024-06-22
2280,563,565,77,2024-12-27
2281,967,311,84,2024-05-11
2282,73,1061,68,2024-09-11
2283,386,483,98,2025-03-21
2284,655,615,33,2024-08-14
2285,400,759,56,2025-02-05
2286,284,985,92,2025-04-28
2287,387,1118,76,2024-10-23
2288,889,1422,59,2025-03-20
2289,906,724,7,2025-02-28
2290,94,136,33,2024-09-10
2291,4,780,19,2024-09-24
2292,316,1049,72,2025-05-09
2293,390,1165,19,2024-07-31
2294,727,1368,59,2024-12-12
2295,673,121,82,2024-11-13
2296,132,388,45,2025-02-05
2297,816,370,80,2025-01-12
2298,31,931,58,2025-01-25
2299,607,1214,3,2025-03-25
2300,212,1271,45,2025-05-11
2301,905,381,86,2025-04-05
2302,952,238,82,2024-06-05
2303,827,230,30,2024-10-01
2304,574,4,92,2024-12-04
2305,145,608,58,2024-09-25
2306,946,1421,22,2024-08-01
2307,323,98,33,2024-07-23
2308,144,473,15,2025-03-06
2309,593,1485,44,2024-10-13
2310,244,1158,66,2024-07-21
2311,737,910,27,2025-03-16
2312,779,290,5,2024-11-24
2313,852,67,12,2024-07-22
2314,804,1047,24,2024-07-11
2315,925,1159,50,2024-11-10
2316,961,297,42,2025-02-13
2317,372,224,53,2024-09-13
2318,27,1221,54,2024-05-13
2319,602,535,93,2025-03-22
2320,162,309,68,2025-02-18
2321,692,407,80,2024-07-29
2322,351,941,36,2024-12-26
2323,575,1183,57,2025-04-14
2324,151,1094,99,2024-05-23
2325,654,819,90,2024-09-21
2326,540,938,83,2025-01-09
2327,215,99,27,2024-07-27
2328,269,474,58,2025-04-04
2329,194,707,44,2025-02-20
2330,294,311,89,2025-03-09
2331,90,132,11,2024-12-11
2332,718,1121,83,2025-02-26
2333,197,585,88,2024-09-20
2334,798,1186,44,2024-11-30
2335,738,747,61,2024-12-07
2336,964,1396,41,2024-10-15
2337,778,734,79,2024-05-29
2338,156,1439,90,2024-07-10
2339,330,561,56,2024-11-21
2340,902,76,44,2024-07-17
2341,946,621,9,2024-08-27
2342,932,760,44,2025-04-27
2343,891,1317,48,2025-03-07
2344,528,429,35,2025-04-07
2345,171,1046,27,2025-02-07
2346,803,582,9,2025-01-15
2347,58,1022,17,2024-10-07
2348,537,1481,74,2025-04-14
2349,694,211,55,2024-12-03
2350,895,497,42,2024-11-11
2351,455,1282,23,2025-02-22
2352,30,1413,9,2025-01-25
2353,499,192,84,2024-06-15
2354,397,488,43,2025-01-05
2355,796,193,47,2025-03-02
2356,391,514,18,2024-08-28
2357,574,560,30,2025-03-13
2358,214,1049,71,2025-01-10
2359,129,1020,77,2024-06-26
2360,872,961,84,2025-04-29
2361,359,396,93,2024-11-08
2362,106,374,82,2025-02-04
2363,247,156,78,2024-12-27
2364,813,646,55,2024-07-20
2365,564,244,17,2024-09-14
2366,9,504,66,2025-01-12
2367,623,477,89,2024-12-05
2368,306,701,82,2024-06-07
2369,449,854,85,2024-12-25
2370,762,1192,81,2024-10-14
2371,159,1043,52,2024-11-30
2372,43,1117,72,2024-05-17
2373,407,673,75,2025-03-30
2374,804,701,15,2024-10-27
2375,591,26,75,2025-04-06
2376,527,383,77,2025-05-10
2377,42,831,98,2025-05-05
2378,854,894,20,2024-10-03
2379,595,928,37,2024-10-22
2380,161,1081,94,2024-09-07
2381,41,1261,4,2024-10-30
2382,910,1396,79,2024-12-09
2383,930,242,20,2025-04-25
2384,864,344,68,2024-11-28
2385,401,1332,27,2024-08-30
2386,677,904,56,2024-12-18
2387,365,466,98,2024-12-07
2388,860,553,8,2025-02-15
2389,973,1213,66,2025-02-19
2390,112,929,56,2025-04-14
2391,62,921,80,2024-08-15
2392,666,573,33,2025-02-14
2393,839,185,35,2024-07-02
2394,629,743,85,2024-05-16
2395,317,702,61,2024-07-09
2396,940,309,84,2025-03-27
2397,200,1497,43,2025-02-20
2398,904,138,51,2024-12-06
2399,222,1209,33,2024-09-29
2400,846,535,83,2024-08-07
2401,61,925,78,2024-07-24
2402,506,1245,48,2024-10-03
2403,765,784,40,2024-11-30
2404,396,1491,8,2024-12-23
2405,823,145,87,2025-04-04
2406,924,1496,96,2024-05-21
2407,94,879,86,2024-11-17
2408,749,396,66,2024-10-21
2409,805,24,92,2024-09-12
2410,214,85,37,2024-12-26
2411,417,587,24,2025-03-29
2412,292,796,94,2024-10-16
2413,318,574,54,2024-07-30
2414,436,409,48,2024-07-26
2415,437,1066,32,2024-09-28
2416,246,988,4,2024-08-22
2417,962,1237,98,2025-02-17
2418,17,328,32,2025-01-21
2419,376,119,50,2024-06-06
2420,433,963,10,2024-07-05
2421,581,411,78,2024-06-02
2422,479,1318,25,2025-04-16
2423,942,562,65,2024-10-29
2424,19,806,72,2024-12-21
2425,292,414,8,2025-01-28
2426,282,1325,53,2024-08-16
2427,341,1200,58,2024-10-07
2428,718,1013,36,2024-10-04
2429,221,1330,98,2025-01-13
2430,45,1270,18,2025-03-18
2431,126,81,31,2025-03-11
2432,793,35,83,2025-03-17
2433,114,362,28,2024-09-19
2434,376,1346,77,2024-11-13
2435,394,1213,96,2025-02-13
2436,146,1405,25,2024-10-31
2437,154,1034,8,2024-10-04
2438,348,738,80,2024-12-29
2439,200,533,62,2024-10-06
2440,365,1188,53,2024-09-26
2441,961,538,80,2024-07-14
2442,620,186,32,2024-12-26
2443,470,554,51,2024-05-29
2444,839,652,63,2024-07-03
2445,480,1359,60,2024-08-16
2446,640,1131,57,2024-06-12
2447,693,209,29,2025-05-11
2448,365,1395,31,2025-02-23
2449,824,758,32,2024-07-29
2450,719,460,93,2024-12-28
2451,457,477,98,2025-01-05
2452,389,454,3,2024-12-26
2453,676,1320,52,2024-12-28
2454,432,1004,67,2024-08-10
2455,959,1210,62,2024-08-07
2456,316,1234,48,2025-02-24
2457,833,64,15,2024-10-30
2458,584,1079,52,2024-09-28
2459,834,1294,7,2024-08-30
2460,46,1309,98,2025-04-08
2461,602,56,88,2025-04-07
2462,923,427,43,2025-03-08
2463,758,374,60,2025-04-26
2464,613,1499,88,2024-11-10
2465,729,934,79,2024-09-09
2466,614,1403,21,2024-08-06
2467,825,660,12,2025-01-24
2468,151,1144,2,2024-05-24
2469,853,1427,43,2024-11-08
2470,862,1104,47,2025-02-21
2471,72,1329,55,2024-06-02
2472,874,909,98,2025-01-30
2473,646,720,44,2024-12-18
2474,505,735,89,2024-05-22
2475,617,1489,45,2024-05-15
2476,353,109,7,2025-02-05
2477,643,1237,27,2024-12-05
2478,688,864,3,2025-04-19
2479,442,395,6,2024-08-04
2480,889,270,43,2025-04-28
2481,37,689,100,2024-08-06
2482,911,1240,38,2024-06-04
2483,771,562,48,2025-05-07
2484,836,1418,52,2025-04-23
2485,194,264,95,2024-10-17
2486,541,428,70,2024-06-01
2487,221,768,40,2025-04-14
2488,13,1493,76,2024-05-21
2489,805,902,22,2025-05-02
2490,857,140,99,2025-01-18
2491,261,1410,40,2025-02-08
2492,135,770,84,2025-04-02
2493,358,1197,42,2025-01-07
2494,861,164,69,2024-05-11
2495,357,691,78,2024-07-15
2496,536,371,29,2024-07-04
2497,322,1255,40,2024-08-06
2498,82,1139,26,2025-02-17
2499,650,1383,94,2024-06-21
2500,965,534,96,2024-05-28
2501,103,1453,3,2025-02-18
2502,453,785,45,2025-01-20
2503,20,961,51,2024-07-08
2504,947,149,99,2025-02-05
2505,319,3,99,2025-01-19
2506,385,1208,3,2024-09-14
2507,590,37,70,2024-08-20
2508,781,217,65,2024-09-09
2509,440,575,68,2024-08-02
2510,708,500,58,2024-07-15
2511,691,851,98,2025-04-14
2512,415,495,18,2024-11-05
2513,127,463,50,2024-07-09
2514,898,34,89,2025-01-20
2515,44,1407,92,2024-06-26
2516,840,127,4,2024-07-11
2517,38,806,99,2025-01-30
2518,160,304,93,2025-01-05
2519,601,375,52,2025-04-16
2520,112,621,12,2025-04-07
2521,691,1467,71,2024-11-30
2522,175,264,31,2025-05-06
2523,499,1426,80,2024-08-19
2524,743,189,20,2024-07-25
2525,739,878,16,2024-09-18
2526,814,142,30,2025-03-02
2527,918,122,45,2024-08-27
2528,330,890,4,2025-05-09
2529,969,937,27,2025-04-01
2530,999,103,59,2025-03-03
2531,989,964,32,2024-05-16
2532,686,395,59,2025-03-31
2533,597,85,23,2025-05-05
2534,580,844,87,2024-11-05
2535,875,628,59,2024-12-16
2536,801,1274,100,2025-04-08
2537,231,384,84,2024-07-16
2538,853,421,27,2024-11-22
2539,715,1340,41,2025-05-06
2540,34,609,24,2024-07-17
2541,476,401,95,2025-03-21
2542,452,138,89,2024-12-29
2543,381,589,78,2024-12-01
2544,807,408,17,2024-08-09
2545,535,247,9,2025-04-04
2546,753,208,18,2024-09-10
2547,715,1095,53,2025-01-03
2548,308,1119,67,2024-09-18
2549,798,257,49,2025-05-04
2550,964,910,20,2024-12-18
2551,764,921,81,2024-12-21
2552,476,1447,97,2025-03-26
2553,52,452,2,2025-03-25
2554,806,1468,81,2025-03-02
2555,976,30,72,2024-07-20
2556,823,693,22,2025-01-25
2557,771,133,94,2024-07-10
2558,56,1307,49,2024-07-26
2559,330,691,27,2024-06-19
2560,590,1393,76,2025-03-25
2561,469,395,93,2025-03-18
2562,900,1337,66,2024-12-09
2563,690,1033,74,2024-10-10
2564,245,1095,6,2024-11-04
2565,175,594,27,2025-03-07
2566,685,88,30,2025-02-19
2567,173,1372,29,2025-03-27
2568,994,751,58,2024-09-20
2569,277,756,66,2024-09-02
2570,48,356,87,2024-09-10
2571,35,1296,88,2024-12-28
2572,3,984,56,2025-03-06
2573,402,1296,15,2024-09-10
2574,237,974,79,2024-11-26
2575,169,1390,2,2024-11-27
2576,374,497,52,2024-09-29
2577,736,260,14,2025-05-03
2578,984,531,98,2024-08-15
2579,665,609,24,2024-06-29
2580,492,551,55,2025-04-23
2581,391,426,2,2024-07-21
2582,228,6,72,2024-07-13
2583,251,165,99,2025-02-28
2584,382,1145,22,2024-05-27
2585,315,1066,79,2025-01-24
2586,495,1022,79,2024-10-03
2587,926,320,13,2025-02-22
2588,667,914,91,2025-02-08
2589,255,212,1,2024-07-19
2590,325,1227,96,2025-04-20
2591,454,689,10,2025-03-20
2592,366,34,26,2024-10-28
2593,919,857,76,2025-03-29
2594,457,942,34,2024-11-22
2595,755,469,96,2025-02-12
2596,704,373,15,2024-06-18
2597,883,667,8,2024-10-02
2598,828,567,65,2024-07-07
2599,388,349,51,2024-10-24
2600,469,735,17,2024-08-28
2601,72,574,72,2024-10-21
2602,961,721,60,2025-05-08
2603,612,352,92,2025-02-23
2604,750,999,91,2024-08-21
2605,237,1494,19,2025-04-13
2606,588,1415,85,2025-03-18
2607,347,387,26,2024-05-23
2608,10,1388,43,2024-10-02
2609,431,9,45,2024-11-28
2610,804,733,5,2024-06-09
2611,262,724,77,2024-09-17
2612,541,971,65,2024-07-31
2613,542,793,51,2024-11-20
2614,898,1006,50,2024-10-29
2615,208,842,79,2024-10-06
2616,457,649,28,2024-11-18
2617,806,209,46,2025-01-15
2618,902,554,85,2024-09-13
2619,928,59,5,2024-08-10
2620,994,601,96,2024-07-08
2621,276,210,41,2024-07-08
2622,652,1372,34,2024-10-02
2623,140,562,13,2025-02-17
2624,307,261,46,2024-10-21
2625,972,1451,77,2025-01-13
2626,914,1192,95,2024-10-04
